"","amines_Phenylethylamine","amines_Putrescine","amino-acids_Glycyl-LGlutamicAcid","amino-acids_L-Arginine","amino-acids_L-Asparagine","amino-acids_L-Serine","amino-acids_L-Threonine","amino-acids_LPhenylalanine","amino-acids_gamma-AminoButyricAcid","carbohydrates_Beta-Methyl-DGlucoside","carbohydrates_D,L-alphaGlycerolPhosphate","carbohydrates_D-Cellobiose","carbohydrates_D-GalactonicAcidgamma-Lactone","carbohydrates_D-Mannitol","carbohydrates_D-Xylose","carbohydrates_Glucose-1-Phosphate","carbohydrates_N-Acetyl-DGlucosamine","carbohydrates_alpha-D-Lactose","carbohydrates_i-Erythritol","carboxylicacids_D-MalicAcid","carboxylicacids_DGalacturonicAcid","carboxylicacids_DGlucosaminicAcid","carboxylicacids_ItaconicAcid","carboxylicacids_PyruvicAcidMethylEster","carboxylicacids_alpha-KetoButyricAcid","phenoliccompound_2-HydroxyBenzoicAcid","phenoliccompound_4-HydroxyBenzoicAcid","polymers_Glycogen","polymers_Tween40","polymers_Tween80","polymers_alpha-Cyclodextrin"
"B_d3_t5_4",3.154333333,2.24899999966667,0.761333333,2.60266666633333,2.652333333,2.54766666633333,2.43899999966667,2.88599999966667,2.58999999966667,1.26399999966667,1.13799999966667,2.67499999966667,0.847999999666667,3.238333333,2.835333333,1.45599999966667,2.292333333,0.600333333,0.236666666333333,2.21599999966667,2.39166666633333,2.41366666633333,1.16066666633333,2.27299999966667,0.856666666333333,1.716333333,2.437333333,2.03366666633333,2.415333333,3.13966666633333,1.260333333
"BxC_d3_t15_1",2.48766666633333,1.849333333,1.592333333,2.09099999966667,2.470333333,2.41566666633333,1.300333333,2.180333333,2.58799999966667,1.71066666633333,0.280888888666667,2.42499999966667,1.22966666633333,2.83166666633333,2.13566666633333,1.624333333,2.397333333,2.572333333,1.22799999966667,2.11766666633333,2.067333333,2.20366666633333,2.27966666633333,1.73366666633333,1.32166666633333,0.208333333,1.255333333,0.586888888666667,2.45966666633333,2.10099999966667,0.405555555333333
"BxC_d3_t15_2",2.673333333,1.77266666633333,1.14099999966667,2.59699999966667,2.461333333,2.429333333,1.27999999966667,2.11566666633333,2.67866666633333,1.86166666633333,0.788666666333333,2.754333333,1.74399999966667,2.738333333,1.90199999966667,1.47099999966667,2.43066666633333,2.56999999966667,1.68566666633333,1.83466666633333,2.05499999966667,2.150333333,2.16366666633333,2.374333333,0.288999999666667,0.441666666333333,2.47366666633333,0.159333333,2.720333333,2.46399999966667,0.265333333
"BxC_d3_t15_3",2.53499999966667,1.78133333333333,0.800999999666667,2.18399999966667,2.469,2.19866666633333,1.493333333,1.87099999966667,2.29499999966667,1.32499999966667,0.643333333,2.11999999966667,1.33166666633333,2.448333333,0.588666666333333,1.75233333333333,2.08166666666667,2.52766666666667,0.910999999666667,2.44166666633333,2.15633333333333,1.42766666633333,2.271333333,1.29799999966667,1.252333333,0.128999999666667,2.37566666633333,0.806333333,2.611333333,2.220333333,0.0925555553333333
"BxC_d3_t15_4",2.55033333366667,1.776666667,0.959333333333333,2.438,2.459666667,2.238,1.16133333333333,2.211,2.45966666666667,2.21366666666667,0.673333333333333,2.88733333333333,1.751,2.46666666666667,1.57633333333333,1.74133333366667,2.45200000033333,2.37600000033333,1.02633333333333,1.974,2.03633333366667,1.64766666666667,2.14866666666667,1.55233333333333,1.59233333333333,0.183000000333333,1.68933333333333,0.676333333333333,2.626,1.80266666666667,0.256666666666667
"BxC_d3_t1_1",2.455,1.49666666666667,0.712,2.36933333333333,2.34733333333333,2.21466666666667,1.736,2.245,2.548,2.15433333333333,0.486666666666667,2.10533333333333,1.39066666666667,2.88766666666667,2.513,1.61033333333333,2.43466666666667,2.001,1.30133333333333,1.44666666666667,2.155,2.024,1.47466666666667,1.80733333333333,0.266666666666667,0.708,2.37166666666667,1.08833333333333,2.64633333333333,2.22566666666667,0.735333333333333
"BxC_d3_t1_2",2.54300000033333,1.62000000033333,0.877333333666667,2.46000000033333,2.23433333366667,2.087666667,2.014666667,2.229666667,2.71633333366667,1.49833333366667,0.136000000333333,1.95833333333333,1.05600000033333,2.329666667,1.75400000033333,1.16233333366667,2.26866666666667,2.25666666666667,0.699666667,1.958666667,1.910666667,2.236666667,1.32933333366667,1.87933333366667,0.114777778,0.720111111333333,2.503666667,0.806666667,2.547666667,2.16500000033333,0.290666667
"BxC_d3_t1_3",2.46066666666667,1.27966666666667,0.623666666666667,2.34233333333333,2.70833333333333,2.14333333333333,1.89166666666667,2.48,2.51166666666667,1.84733333333333,1.117,2.122333333,1.44266666666667,2.37466666666667,2.59333333333333,1.74333333333333,2.35766666633333,2.35199999966667,1.61566666666667,1.795,1.74733333333333,2.01966666666667,1.53866666666667,1.632,0.414,0.983333333333333,2.37433333333333,1.01466666666667,2.681,2.09266666666667,0.86
"BxC_d3_t1_4",2.23666666633333,1.965333333,0.672666666333333,2.17766666633333,2.12666666633333,2.20666666633333,1.598333333,2.412333333,2.728333333,1.71966666633333,0.551333333,2.149333333,1.157333333,2.71799999966667,1.65466666633333,1.30366666633333,2.39599999966667,2.439333333,1.06499999966667,1.69366666633333,1.62466666633333,1.74066666633333,2.01066666633333,1.89266666633333,0.737666666333333,1.09466666633333,2.430333333,0.873333333,2.60266666633333,2.41966666633333,0.278666666333333
"BxC_d3_t30_1",1.979333333,2.12266666633333,1.05299999966667,2.23566666633333,2.64966666633333,2.586333333,1.48299999966667,2.02299999966667,2.938333333,1.49399999966667,0.657333333,2.83766666633333,1.15466666633333,2.48966666633333,1.268333333,1.92499999966667,2.141333333,2.45666666633333,1.64766666633333,2.57099999966667,2.40699999966667,2.039333333,1.793333333,2.006333333,1.42599999966667,0.151999999666667,2.90499999966667,0.848333333,2.71766666633333,1.888333333,0
"BxC_d3_t30_2",1.577,2.18033333333333,1.192,2.99066666666667,2.85,2.56,1.074,1.61333333333333,2.56233333333333,1.49333333333333,0.457666666666667,2.40966666666667,1.41966666666667,2.64433333333333,1.77666666666667,1.7,1.85366666666667,2.135,1.44866666666667,1.718,2.30133333333333,1.93333333333333,1.83233333333333,2.021,1.233,0.0636666666666667,2.16166666666667,0.0223333333333333,2.256,2.177,0.527333333333333
"BxC_d3_t30_3",2.72633333333333,2.07433333366667,1.46166666666667,2.73566666666667,2.769,2.89033333333333,1.85333333333333,2.82366666666667,3.06133333333333,2.06266666666667,0.557666666666667,2.544,1.42233333333333,2.71833333366667,2.04266666666667,1.69166666666667,2.724,2.81166666666667,1.69266666666667,2.616,2.471,2.04,2.34833333333333,2.14433333366667,1.60133333333333,0.142333333666667,2.788,1.03666666666667,2.716,2.426,0.016
"BxC_d3_t30_4",2.72033333366667,2.114,1.82600000033333,2.57100000033333,2.800666667,2.61600000033333,2.02200000033333,2.42133333366667,2.76900000033333,2.446666667,0.378666667,2.517666667,1.30633333366667,2.69866666666667,1.97933333366667,1.62433333366667,2.32000000033333,2.35533333366667,1.595666667,2.19200000033333,2.244666667,2.28433333366667,2.42700000033333,1.93333333333333,1.35333333366667,0.0883333333333333,2.524666667,1.38611111133333,2.597666667,1.651666667,0
"BxC_d3_t5_1",2.58666666666667,2.13666666666667,0.751,2.56633333333333,2.81433333333333,2.23533333333333,1.89066666666667,2.38466666666667,2.79,1.764,1.03133333333333,2.43366666666667,1.22833333333333,2.57566666666667,2.50066666666667,1.443,2.591,2.408,1.02266666666667,2.26133333333333,1.97566666666667,2.162,2.42933333333333,2.33466666666667,0.775333333333333,1.68866666666667,2.648,0.733333333333333,2.49833333333333,2.59633333333333,0.427333333333333
"BxC_d3_t5_2",2.332666667,2.178666667,1.143666667,2.19633333366667,2.04633333366667,2.324666667,1.97333333333333,2.039,2.75233333366667,1.841666667,0.886333333666667,2.44000000033333,1.53433333366667,2.75100000033333,2.50700000033333,1.423666667,2.115666667,2.09700000033333,1.12766666666667,2.36300000033333,1.93400000033333,1.891666667,2.06600000033333,2.14500000033333,1.397666667,1.18200000033333,2.411666667,0.943666667,2.361666667,2.45200000033333,0.102333333666667
"BxC_d3_t5_3",2.62533333333333,2.16266666666667,0.880666666666667,2.74533333333333,2.48,2.15566666666667,2.027,2.27533333333333,2.82266666666667,1.824,0.928666666666667,2.64133333333333,1.101,2.39766666666667,2.423,1.34866666666667,2.31533333333333,2.31933333333333,1.03166666666667,2.41466666666667,1.914,2.038,2.57766666666667,2.129,1.51166666666667,1.386,2.662,1.182,2.41366666666667,2.02066666666667,0.448
"BxC_d3_t5_4",2.30866666666667,2.13833333333333,0.788333333333333,2.38466666666667,2.12333333333333,2.268,1.91066666666667,2.266,2.795,1.42866666666667,1.342,2.119,1.202,2.648,2.62233333333333,1.78466666666667,2.427,2.503,0.809333333333333,1.946,1.884,2.20633333333333,2.352,1.988,1.26366666666667,2.016,2.61766666666667,1.478,2.41166666666667,2.21233333333333,0.931333333333333
"C_d3_t15_1",2.284333333,1.592333333,1.33166666633333,2.245333333,2.56366666633333,2.26299999966667,0.682333333,1.235333333,2.46166666633333,2.06699999966667,0.703999999666667,2.61199999966667,1.30099999966667,2.65866666633333,2.55699999966667,1.423333333,2.18866666633333,2.41699999966667,0.872666666333333,2.41399999966667,2.12666666633333,1.69866666633333,2.48066666633333,2.00466666633333,1.06799999966667,0.213333333333333,2.18266666633333,0.414999999666667,2.319333333,2.18566666633333,0.302333333
"C_d3_t15_2",2.469,1.76333333333333,1.61,2.42033333333333,2.592,2.40133333333333,1.21733333333333,1.33066666666667,2.713,2.07566666666667,0.733,2.36066666666667,1.19766666666667,2.66866666666667,3.05833333333333,1.766,2.4,2.38033333333333,1.32166666666667,2.355,2.17166666666667,2.10266666666667,2.176,1.87766666666667,1.33766666666667,0.160666666666667,2.67233333333333,0.178,2.35866666666667,2.572,0.095
"C_d3_t15_3",2.34433333333333,1.596,0.935333333333333,2.299,2.67133333333333,2.33533333333333,0.765333333333333,1.362,2.214,1.33766666666667,0.674333333333333,1.91433333333333,1.314,2.18533333333333,0.75,1.635,1.96833333333333,1.95533333333333,1.22366666666667,2.58533333333333,2.247,1.63066666666667,1.833,1.632,0.793666666666667,0.221,2.24633333333333,0.248,2.35233333333333,2.05933333333333,0.0366666666666667
"C_d3_t15_4",1.73333333333333,1.74566666666667,1.057,2.43466666666667,2.63533333333333,2.22866666666667,0.639,1.053,2.80533333333333,1.082,0.614666666333333,2.62966666666667,1.484,2.29333333333333,0.789666666666667,1.62166666666667,1.90133333333333,2.08066666666667,1.30133333333333,2.50099999966667,2.301333333,2.13833333333333,2.462,1.91866666666667,1.87866666666667,0.090111111,2.22466666666667,0.669333333333333,2.42866666666667,2.31166666666667,0.129333333
"C_d3_t1_1",2.644333333,2.20266666633333,1.445333333,2.912333333,2.57999999966667,2.569333333,0.829666666333333,1.47866666633333,2.68099999966667,1.67699999966667,0.454666666333333,2.435333333,1.27999999966667,2.18666666633333,2.51366666633333,1.72199999966667,2.17999999966667,2.32799999966667,1.41366666633333,2.214333333,2.29699999966667,1.97299999966667,2.19299999966667,2.158333333,1.271333333,0.145333333,1.98566666633333,0.104333333,2.44366666633333,2.20799999966667,0.009111111
"C_d3_t1_2",1.903,1.74933333333333,1.612,2.81833333333333,2.71333333333333,2.37666666666667,1.01633333333333,1.651,2.59466666666667,1.81233333333333,1.25133333333333,2.11866666666667,1.67666666666667,2.83633333333333,2.20933333333333,1.84266666666667,2.54,2.27366666666667,1.00866666666667,2.06633333333333,1.742,1.98666666633333,1.75233333333333,2.118,1.477,0.109666666666667,2.07933333333333,0.456333333333333,2.359,2.56766666666667,0.009222222
"C_d3_t1_3",2.30366666633333,1.78966666633333,1.055333333,2.37599999966667,2.26666666633333,2.25866666633333,0.981999999666667,1.48699999966667,2.867333333,1.918333333,1.186333333,2.52199999966667,1.51966666633333,2.30966666633333,2.49466666633333,1.80999999966667,2.55699999966667,2.65766666633333,1.22599999966667,2.160333333,2.40899999966667,2.03900000033333,1.617333333,1.93799999966667,1.20466666633333,0.183999999666667,2.159333333,0.549999999666667,2.24366666633333,2.25466666633333,0.153333333666667
"C_d3_t1_4",2.086666667,2.137666667,1.694666667,2.382666667,2.54100000033333,2.28433333366667,1.330666667,1.435666667,2.666666667,2.28733333366667,1.050666667,2.92433333366667,1.51500000033333,2.950666667,2.903666667,1.66300000033333,2.32233333366667,2.25233333366667,1.80500000033333,2.54900000033333,2.14133333366667,2.14233333333333,1.93000000033333,1.750666667,0.765000000333333,0.111666667,2.08433333366667,0.526333333666667,2.448666667,2.609666667,0.01
"C_d3_t30_1",2.51766666666667,1.593333333,1.443333333,2.19166666633333,2.45766666633333,2.21466666633333,0.551666666333333,1.40199999966667,2.82299999966667,0.839999999666667,0.376333333,1.92466666633333,1.110333333,2.13366666633333,1.23999999966667,1.23599999966667,1.236333333,1.948333333,0.792999999666667,1.44266666633333,1.97566666633333,1.41266666633333,2.098333333,1.572333333,0.940333333,0.147666666333333,1.29999999966667,0.584999999666667,2.32566666633333,2.11766666633333,0
"C_d3_t30_2",2.58366666633333,1.861,1.182,2.191,2.12066666666667,2.168,0.269666666666667,0.920333333333333,3.056,1.38466666666667,0.383,1.90866666666667,1.10233333333333,2.254,1.30466666666667,1.39366666666667,1.62833333333333,2.159,1.017,2.10533333333333,2.33733333333333,1.631,1.93133333333333,1.16133333333333,0.743,0.202666666666667,2.67,0.280666666666667,2.44433333333333,2.05566666633333,0
"C_d3_t30_3",2.504666667,1.95399999966667,1.13299999966667,2.37099999966667,1.99699999966667,2.34799999966667,0.202333333,1.15499999966667,2.58299999966667,0.797666666333333,0.267333333,2.11766666633333,1.083333333,2.235333333,1.431333333,1.336333333,1.76666666633333,2.38599999966667,0.868666666333333,1.99099999966667,2.093333333,1.50766666633333,2.38799999966667,1.89166666633333,1.18366666633333,0.0378888886666667,2.810333333,0.154777777666667,2.543333333,2.09600000033333,0.0102222223333333
"C_d3_t30_4",2.32533333366667,1.553666667,0.659333333666667,1.989666667,2.18800000033333,2.05300000033333,0.631333333666667,0.448333333666667,2.73933333366667,1.64500000033333,0.489333333666667,2.051666667,0.927666667,2.600666667,1.370666667,1.220666667,1.606666667,2.06200000033333,0.465333333666667,2.009666667,1.927666667,1.624666667,1.669666667,1.28400000033333,0.623000000333333,0.087666667,2.14433333366667,0.00155555566666667,2.417666667,2.19800000033333,0.005888889
"C_d3_t5_1",2.18399999966667,1.557333333,1.03566666633333,2.46199999966667,2.24466666633333,2.36466666633333,0.735666666333333,1.21866666633333,2.446333333,1.976333333,0.395333333666667,2.69999999966667,1.231333333,2.280333333,1.906333333,1.428333333,2.16166666633333,1.94966666633333,0.979666666333333,2.37099999966667,1.989333333,1.436333333,1.912333333,1.820333333,0.867333333,0.0405555553333333,2.021333333,0.049333333,2.43266666633333,2.133333333,0.024222222
"C_d3_t5_2",2.495666667,2.004666667,1.28600000033333,2.76833333366667,2.910666667,2.37300000033333,0.441666667,1.65000000033333,3.01733333366667,2.10900000033333,0.297666667,2.314666667,1.20133333366667,2.64533333366667,2.22733333366667,1.51033333366667,2.38500000033333,2.557666667,1.49000000033333,2.46233333366667,2.01833333366667,1.191666667,1.948666667,2.389666667,0.671000000333333,0.160666667,2.27933333366667,0.000222222333333333,2.28633333366667,2.03800000033333,0.0342222223333333
"C_d3_t5_3",2.10033333366667,1.72000000033333,1.22733333366667,1.891666667,2.477666667,2.19700000033333,0.244000000333333,0.910000000333333,2.76900000033333,1.50600000033333,0.494,2.54833333366667,1.42533333366667,2.012666667,1.54400000033333,1.29833333366667,2.18633333366667,1.55733333366667,0.888333333666667,2.13433333366667,2.16200000033333,1.47200000033333,1.46433333366667,1.79900000033333,0.527666667,0.102000000333333,2.28433333333333,0.043666667,2.242666667,1.66700000033333,0.445666666666667
"C_d3_t5_4",1.95466666666667,1.76166666666667,1.25866666666667,2.06,2.44266666666667,2.49233333333333,0.753,1.411,2.65466666666667,1.92366666666667,0.370000000333333,2.083,1.386,2.62733333333333,2.46466666666667,1.55733333333333,2.27066666666667,2.488,1.42733333333333,2.25933333333333,2.421,2.001,2.25933333333333,2.2,1.112,0.186,2.281666667,0.00533333333333333,2.39066666666667,2.395,0.0554444446666667
